publication_id,publisher,printer,notes,season,from_year,from_month,to_year,to_month,edition_subseries
86814256,0,0, ,,,,,,0
87948435,0,0, ,,,,,,0
88129903,0,0, ,,0,0,0,0,0
89392956,0,0, ,,0,-1,0,0,0
89545685,0,0, ,,0,-1,0,0,0
90021550,0,0, ,,0,0,0,0,0
90397409,0,0, ,,,,,,0
90984036,0,0, ,Winter,,,,,0
91052268,0,0, ,Spring/Summer,0,0,0,0,0
91417528,0,0, ,Winter,0,-1,0,0,0
92219195,0,0, ,,0,0,0,0,0
93371363,0,0, ,,0,-1,0,0,0
94157604,0,0, ,,0,0,0,-1,0
94668524,0,0, ,,0,-1,0,0,0
95435407,0,0, ,,0,0,0,0,0
96370144,0,0, ,,0,0,0,0,0
96373336,0,0,Published in The Irish Press,,0,0,0,0,0
96716817,0,0, ,,0,0,0,-1,0
96758340,0,0, ,,0,-1,0,0,0
97241603,0,0, ,,,,,,0
97756395,0,0,"Poetry editor John Hewitt. Published by the Lyric Players. Foreword by O'Malley. Section on Canadian poetry. New cover design, by Deborah Brown.",Spring,0,0,0,0,0
98818920,0,0, ,,,,,,0
99157484,0,0, ,,0,0,0,0,0
99534775,0,0, ,,0,0,0,0,0
99930200,0,0, ,,0,0,0,0,0
100315986,0,0, ,,,,,,0
100565873,0,0, ,,0,0,0,0,0
100636884,0,0, ,,1884,6,1884,6,0
100648277,0,0, ,,1987,0,0,0,0
101014705,0,0, ,,0,0,0,0,0
101155372,0,0, ,,0,0,0,0,0
102333878,0,0, ,,0,0,0,0,0
103362875,0,0, ,,,,,,0
105282868,0,0, ,,1935,0,0,0,0
105349224,0,0, ,,1991,0,0,0,0
105564719,0,0, ,,0,0,0,-1,0
105631915,0,0, ,,0,0,0,0,0
105854580,0,0, ,,0,0,0,-1,0
107000979,0,0, ,,0,-1,0,0,0
107695603,0,0, ,,,,,,0
107704662,0,0,yearly volume,,1890,1,1890,12,0
108308069,0,0, ,,0,0,0,-1,0
108446418,0,0, ,,,,,,0
110787353,0,0, ,Spring/Summer,0,0,0,0,0
112299568,0,0, ,,0,-1,0,0,0
112751949,0,0,April-June,,,,,,0
112955283,0,0, ,,0,-1,0,0,0
114000849,0,0, ,,0,0,0,-1,0
114376031,0,0, ,,0,0,0,0,0
116887732,0,0,April-June,,,,,,0
117512216,0,0, ,,0,0,0,-1,0
119973629,0,0, ,,,,,,0
120469389,0,0, ,,0,0,0,0,0
121630238,0,0, ,,1979,1,0,12,0
122711926,0,0,Published in the Irish Press.,,0,0,0,0,0
123281802,0,0, ,,0,-1,0,0,0
123618526,0,0,Published in The Irish Press.,,0,0,0,0,0
124215330,0,0, ,,,,,,0
126621079,0,0, ,,0,0,0,0,0
128747866,0,0, ,,0,-1,0,0,0
128893757,0,0, ,,0,0,0,0,0
129254521,0,0, ,,0,0,0,-1,0
130728433,0,0, ,,0,0,0,-1,0
130790781,0,0, ,,0,0,0,0,0
131169367,0,0, ,,,,,,0
132814088,0,0, ,,0,0,0,0,0
133024432,0,0, ,,0,-1,0,0,0
135519365,0,0, ,Autumn,0,-1,0,0,0
136790234,0,0, ,Spring,0,0,0,0,0
137070262,0,0, ,,1996,0,0,0,0
137537163,0,0, ,,0,0,0,0,0
137702798,0,0, ,,0,0,0,-1,0
140740878,0,0, ,,0,0,0,0,0
141835780,0,0,Published in The Irish Press,,0,0,0,0,0
142600213,0,0, ,Spring/Summer,,,,,0
144700277,0,0, ,,0,0,0,0,0
146328915,0,0, ,,1987,0,0,0,0
146399595,0,0, ,Spring,0,0,0,0,0
147078230,0,0, ,,0,0,0,-1,0
147519668,0,0, ,,1972,1,0,12,0
147821933,0,0, ,Fall,0,0,0,0,0
148321662,0,0, ,,0,0,0,-1,0
149896259,0,0, ,,0,0,0,0,0
150055343,0,0, ,Autumn,0,0,0,0,0
150097049,0,0, ,,1997,0,0,0,0
150146332,0,0, ,,0,-1,0,0,0
152618973,0,0, ,,0,0,0,0,0
154556888,0,0, ,,,,,,0
155415489,0,0, ,,0,0,0,0,0
155619368,0,0, ,,0,-1,0,0,0
155919051,0,0, ,,,,,,0
156090328,0,0, ,,0,0,0,-1,0
158800130,0,0, ,Winter,,,,,0
158815886,0,0, ,,1973,1,0,12,0
158900329,0,0,No year given [?1981]. Published as 'Poetry Galway'. Title changes to 'The Salmon' from no.3 on.,,0,0,0,0,0
159448684,0,0, ,,,,,,0
161694018,0,0, ,,0,0,0,0,0
162337783,0,0, ,,0,-1,0,0,0
163042321,0,0, ,,0,0,0,0,0
164321186,0,0, ,,,,,,0
164808931,0,0, ,,0,0,0,0,0
168628300,0,0, ,,0,-1,0,0,0
168843796,0,0, ,,1985,0,0,0,0
170628293,0,0, ,,1991,0,0,0,0
170631140,0,0, ,,0,-1,0,0,0
170864005,0,0, ,Winter,0,0,0,0,0
171019621,0,0, ,,0,0,0,0,0
171045392,0,0, ,,0,0,0,0,0
172839219,0,0, ,,,,,,0
174137880,0,0,Published in The Irish Press,,0,0,0,0,0
175475889,0,0,Published in The Irish Press,,0,0,0,0,0
176834952,0,0, ,,,,,,0
177194748,0,0, ,,1950,0,0,0,0
177252538,0,0, ,,1956,0,0,0,0
177517092,0,0, ,,,,,,0
177872129,0,0,Published in The Irish Press,,0,0,0,0,0
177883008,0,0, ,,0,0,0,-1,0
180384401,0,0, ,,0,-1,0,0,0
181553241,0,0, ,,0,-1,0,0,0
181620253,0,0, ,Spring,0,0,0,0,0
182110495,0,0, ,,0,0,0,0,0
182297297,0,0,Published in The Irish Press,,0,0,0,0,0
182616366,0,0, ,,0,0,0,-1,0
183995144,0,0, ,,0,0,0,0,0
184713975,0,0,Published in The Irish Press.,,0,0,0,0,0
184936222,0,0,1991/2,Winter,,,,,0
185753329,0,0,April-June,,,,,,0
185950926,0,0, ,Summer,0,-1,0,0,0
186540238,0,0, ,,0,0,0,-1,0
187150311,0,0,,,0,0,0,0,0
190751584,0,0, ,,0,0,0,0,0
191815604,0,0, ,,2004,0,0,0,0
192783108,0,0, ,,0,-1,0,0,0
192898932,0,0, ,,1973,1,0,12,0
193014958,0,0, ,,0,0,0,0,0
193169648,0,0, ,,,,,,0
193467518,0,0, ,,0,0,0,-1,0
193485721,0,0,April-June,,,,,,0
197742785,0,0, ,Spring,0,0,0,0,0
198124298,0,0, ,Summer,0,0,0,0,0
199974768,0,0, ,,0,0,0,0,0
200378422,0,0, ,,,,,,0
201319129,0,0, ,,,,,,0
201821381,0,0, ,,,,,,0
203357529,0,0, ,,,,,,0
203595185,0,0," 1966-67, Part 5",,,,,,0
204227367,0,0, ,,0,-1,0,0,0
205233442,0,0, ,,0,0,0,0,0
205912753,0,0, ,,,,,,0
206265460,0,0, ,,0,0,0,0,0
207678656,0,0,Published in The Irish Press.,,0,0,0,0,0
209049877,0,0,Second Year of Publication,,,,,,0
209286849,0,0, ,,0,-1,0,0,0
210602707,0,0, ,,0,-1,0,0,0
211183821,0,0,Year is 2002/03,Winter,0,0,0,0,0
212230587,0,0, ,Summer,0,0,0,0,0
215063934,0,0, ,,1988,0,0,0,0
215613428,0,0, ,Autumn/Winter,0,0,0,0,0
217497294,0,0, ,,0,0,0,-1,0
217808936,0,0, ,,,,,,0
218974139,0,0, ,,1945,0,0,0,0
220523799,0,0, ,,0,0,0,0,0
221131786,0,0, ,,0,0,0,-1,0
222034230,0,0, ,,,,,,0
222378956,0,0, ,,,,,,0
222762388,0,0,yearly volume,,0,0,0,0,0
222939178,0,0, ,,0,0,0,-1,0
223114461,0,0, ,Summer,0,0,0,0,0
223273671,0,0, ,,0,0,0,0,0
223693424,0,0, ,,0,0,0,-1,0
224126094,0,0, ,,0,0,0,0,0
228263404,0,0, ,,,,,,0
228508898,0,0, ,,0,0,0,0,0
229226450,0,0, ,,0,0,0,0,0
229350075,0,0, ,,0,0,0,0,0
230158913,0,0, ,Autumn,0,0,0,0,0
230648379,0,0, ,,0,0,0,0,0
232632891,0,0, ,,0,0,0,0,0
233249517,0,0, ,,1925,0,0,0,0
233593262,0,0, ,,0,0,0,0,0
233848981,0,0, ,,,,,,0
233884329,0,0, ,,0,0,0,0,0
235282366,0,0, ,,,,,,0
235767036,0,0, ,,,,,,0
236279710,0,0, ,,0,0,0,0,0
237868455,0,0, Third series.,Autumn/Winter,0,0,0,0,0
238161043,0,0, ,,,,,,0
238339131,0,0, ,,0,0,0,-1,0
240785172,0,0, ,,0,0,0,-1,0
241829986,0,0, ,,0,0,0,0,0
242083089,0,0, ,,0,0,0,0,0
242618620,0,0, ,,0,0,0,-1,0
243543559,0,0, ,,0,0,0,0,0
245009193,0,0, ,,0,-1,0,0,0
245395509,0,0, ,,0,-1,0,0,0
245418648,0,0, ,,0,-1,0,0,0
247661170,0,0,Published in the Irish Press,,0,0,0,0,0
247969353,0,0, ,,0,10,0,11,0
248740175,0,0, ,,0,0,0,-1,0
248790817,0,0, ,,0,0,0,0,0
249197160,0,0, ,,,,,,0
250052403,0,0,Published in The Irish Press,,0,0,0,0,0
252559617,0,0, ,,0,0,0,0,0
254630304,0,0, ,,0,-1,0,0,0
254676680,0,0, ,,,,,,0
255351877,0,0, ,,0,-1,0,0,0
255483708,0,0, ,,0,0,0,0,0
255967485,0,0, ,,,,,,0
256043213,0,0, ,,,,,,0
256457468,0,0, ,,0,0,0,-1,0
258763618,0,0, ,,1976,1,0,12,0
259024973,0,0, ,,0,-1,0,0,0
259301635,0,0,July-Sept,,,,,,0
260275835,0,0, ,,0,0,0,0,0
261288887,0,0, ,,0,0,0,-1,0
261454863,0,0, ,,0,-1,0,0,0
261775633,0,0,Poetry editor John Hewitt. Published by the Lyric Players. Foreword by O'Malley.,Summer,0,0,0,0,0
262064107,0,0, ,,,,,,0
262082188,0,0,Published in The Irish Press,,0,0,0,0,0
262278331,0,0, ,,0,-1,0,0,0
262658539,0,0, ,,0,0,0,0,0
263266138,0,0,,Summer,,,,,0
265168882,0,0, ,,0,0,0,0,0
266481870,0,0, ,,0,0,0,0,0
266663821,0,0, ,,0,-1,0,0,0
266923276,0,0,Published in The Irish Press,,0,0,0,0,0
270082274,0,0, ,,0,0,0,0,0
270269380,0,0, ,,1986,0,0,0,0
272469038,0,0, ,,0,0,0,0,0
273709091,0,0, ,,0,0,0,0,0
274233520,0,0, ,,,,,,0
274432158,0,0, ,,,,,,0
274454011,0,0, ,Spring,0,0,0,0,0
276233557,0,0, ,,0,0,0,0,0
276457917,0,0, ,,,,,,0
276814292,0,0,No year given; c.2005.,,0,0,0,0,0
276842462,0,0, ,,0,-1,0,0,0
277154663,0,0, ,,1998,0,0,0,0
277955818,0,0, ,,0,0,0,0,0
278009925,0,0, ,,,,,,0
278041392,0,0, ,,0,-1,0,0,0
278091203,0,0, ,,0,-1,0,0,0
280334692,0,0, ,,0,0,0,-1,0
280625813,0,0, ,,,,,,0
281485790,0,0, ,,,,,,0
282236692,0,0, ,,,,,,0
284405849,0,0, ,,0,0,0,0,0
285285656,0,0, ,,0,0,0,0,0
285965166,0,0, ,,1948,0,0,0,0
286294725,0,0, ,,,,,,0
286311503,0,0, ,,0,0,0,0,0
288588079,0,0, ,,0,-1,0,0,0
289347456,0,0,Jan-Mar,,,,,,0
289940387,0,0, ,,0,0,0,0,0
290533813,0,0, ,,0,-1,0,0,0
291890801,0,0, ,,0,0,0,-1,0
295267680,0,0, ,,0,0,0,0,0
295696727,0,0, ,,0,-1,0,0,0
297409634,0,0, ,,,,,,0
298435752,0,0, ,,,,,,0
298814407,0,0, ,Spring,0,-1,0,0,0
300036133,0,0, ,,0,0,0,0,0
301002694,0,0, ,,1994,0,0,-1,0
301658993,0,0, ,,0,0,0,-1,0
304006705,0,0, ,Autumn,0,0,0,0,0
305451243,0,0,Published in The Irish Press.,,0,0,0,0,0
306071684,0,0, ,,0,-1,0,0,0
307197474,0,0, ,,0,0,0,0,0
307377656,0,0, ,,0,0,0,-1,0
308495193,0,0, ,,,,,,0
308821264,0,0, ,,,,,,0
309353017,0,0, ,,0,0,0,0,0
310164347,0,0, ,,0,-1,0,0,0
311079829,0,0, ,,0,0,0,0,0
312208487,0,0, ,,0,0,0,0,0
312389491,0,0, ,Winter,0,0,0,0,0
312461837,0,0,Published in The Irish Press,,0,0,0,0,0
313254687,0,0, ,,,,,,0
313694024,0,0,Published in The Irish Press,,0,0,0,0,0
313947609,0,0, ,Summer,0,-1,0,0,0
314457591,0,0, ,Summer,0,-1,0,0,0
315575856,0,0, ,Summer,0,0,0,0,0
316305097,0,0, ,,,,,,0
317316646,0,0, ,,,,,,0
319011761,0,0, ,,0,0,0,0,0
319271621,0,0, ,,,,,,0
319771075,0,0, ,,0,-1,0,0,0
319862418,0,0, ,,0,-1,0,0,0
320307325,0,0, ,Spring/Summer,0,0,0,0,0
320743302,0,0, ,Winter,1960,,1960,0,0
323110087,0,0, ,,,,,,0
324306429,0,0,Oct 1980/Feb 1981,,,,,,0
324904462,0,0, ,,0,0,0,0,0
326847288,0,0,March/April,,,,,,0
327080778,0,0, ,,0,-1,0,0,0
327127326,0,0, ,,1987,0,0,0,0
328281722,0,0, ,,,,,,0
329799741,0,0, ,,0,0,0,-1,0
331043244,0,0,Jan-Mar,,,,,,0
331130318,0,0, ,,0,0,0,0,0
331209637,0,0, ,,0,0,0,-1,0
331614075,0,0, ,,,,,,0
332535073,0,0, ,,0,0,0,0,0
332578129,0,0, ,,,,,,0
332701718,0,0,July-Sept,,,,,,0
333309827,0,0, ,,0,-1,0,0,0
333633626,0,0, ,,0,0,0,0,0
335119194,0,0, ,,,,,,0
335373299,0,0, ,,,,,,0
338568504,0,0, UCG WSR moves to NUI Galway.,,,,,,0
339745415,0,0, ,,,,,,0
339815927,0,0, ,,,,,,0
340193448,0,0, ,,0,-1,0,0,0
340912022,0,0, ,,0,0,0,0,0
341183901,0,0, ,,,,,,0
341533826,0,0, ,,0,-1,0,0,0
341703726,0,0,Published in The Irish Press,,0,0,0,0,0
342285812,0,0, ,Summer,0,0,0,0,0
343521909,0,0, ,,1976,1,0,12,0
344113411,0,0, ,,1973,1,0,12,0
344536314,0,0, ,,0,0,0,0,0
344672599,0,0, ,,0,0,0,0,0
346347931,0,0, ,,1997,0,1998,0,0
348433070,0,0, ,Summer,,,,,0
349620423,0,0, ,,0,0,0,0,0
351869562,0,0, ,,0,0,0,-1,0
354083201,0,0, ,Winter,0,0,0,0,0
356054988,0,0,Published in The Irish Press,,0,0,0,0,0
356752011,0,0, ,,0,0,0,-1,0
358554592,0,0, ,,0,-1,0,0,0
358617436,0,0, ,Spring,0,0,0,-1,0
359108717,0,0, ,,0,0,0,0,0
359386076,0,0, ,,0,0,0,0,0
359522555,0,0, ,,0,-1,0,0,0
359892708,0,0, ,,0,0,0,0,0
361862105,0,0, ,,0,0,0,-1,0
362364461,0,0, ,Spring,,,,,0
362732580,0,0,July/Oct,,,,,,0
363236541,0,0, ,,0,-1,0,0,0
364064841,0,0, ,,,,,,0
365318955,0,0, ,,0,-1,0,0,0
365603071,0,0, ,,0,5,0,6,0
366120202,0,0, ,,0,0,0,0,0
366647087,0,0, ,Autumn/Winter,0,0,0,0,0
367360352,0,0, ,Summer,0,0,0,0,0
370880382,0,0, ,,,,,,0
370997462,0,0, ,,0,0,0,0,0
372416710,0,0, ,,,,,,0
373660697,0,0, ,,0,-1,0,0,0
374843368,0,0, ,,,,,,0
374989848,0,0, ,Winter,2000,0,2001,0,0
375480806,0,0,,,0,0,0,0,0
376327538,0,0, ,,0,-1,0,0,0
379088194,0,0, ,,,,,,0
379780106,0,0, 1942-43,,,,,,0
380555407,0,0, ,,0,0,0,0,0
381718007,0,0, ,,0,0,0,-1,0
383337963,0,0, ,,0,0,0,0,0
384686136,0,0, ,,0,0,0,0,0
384962559,0,0, ,,0,-1,0,0,0
385238259,0,0, ,,0,-1,0,0,0
385657502,0,0, ,,,,,,0
386073586,0,0, ,,,,,,0
387453496,0,0, ,Summer,0,0,0,0,0
388113567,0,0, ,,1970,1,,12,0
389211178,0,0, ,,0,0,0,-1,0
389844597,0,0, ,,0,0,0,-1,0
390215987,0,0, ,,0,0,0,0,0
391239834,0,0, ,,0,-1,0,0,0
391441009,0,0, ,Winter,,,,,0
391825763,0,0, ,,0,0,0,-1,0
392924265,0,0, ,,0,-1,0,0,0
393560868,0,0, ,,0,-1,0,0,0
393746195,0,0, ,,0,0,0,0,0
394055876,0,0, 1935-36. Session 89.,,,,,,0
395234280,0,0, ,,,,,,0
395616963,0,0, ,,0,0,0,0,0
396407335,0,0, ,Spring,0,-1,0,0,0
396448083,0,0, ,Winter,0,0,0,-1,0
396532093,0,0, ,,,,,,0
396843880,0,0, ,,0,0,0,0,0
397498165,0,0, ,Summer,1949,0,1949,0,0
397765156,0,0, ,,0,-1,0,0,0
397803799,0,0,,,,,,,0
397906405,0,0, ,,,,,,0
398777293,0,0, ,,0,0,0,0,0
399556067,0,0, ,,0,0,0,0,0
400211224,0,0, ,Autumn,0,0,0,0,0
401139410,0,0, ,,0,-1,0,0,0
402059870,0,0,Published in The Irish Press,,0,0,0,0,0
403201513,0,0,  Drawings and Decorations by Grace Perry,,,,,,0
403539327,0,0, ,,0,0,0,0,0
403787619,0,0, ,,0,0,0,-1,0
404067491,0,0, ,,1934,0,0,0,0
404972948,0,0, ,,0,0,0,0,0
406308834,0,0, ,,0,-1,0,0,0
406682082,0,0, ,,0,0,0,-1,0
407416135,0,0, ,,0,0,0,0,0
408782128,0,0, ,Autumn,0,0,0,0,0
410083879,0,0,Published in The Irish Press,,0,0,0,0,0
410798490,0,0, ,,,,,,0
413266123,0,0, ,,0,0,0,-1,0
414212681,0,0, ,,0,-1,0,0,0
414467531,0,0, ,,,,,,0
415346605,0,0, ,Winter,1949,0,1950,0,0
417044799,0,0, ,,0,0,0,0,0
417061064,0,0, Poetry Editor: John Hewitt. Published by the Lyric Players.,Autumn,0,0,0,0,0
417418478,0,0, ,,0,0,0,0,0
418028200,0,0, ,Summer,0,0,0,0,0
418763429,0,0, ,,0,0,0,-1,0
418951306,0,0, ,,,,,,0
418952061,0,0, ,,,,,,0
419407611,0,0, ,,0,-1,0,0,0
420557789,0,0, ,Winter,0,-1,0,0,0
420789205,0,0, ,,,,,,0
421276111,0,0, ,,0,0,0,0,0
421403244,0,0, ,,,,,,0
422389386,0,0, ,,0,0,0,0,0
424026311,0,0, ,,0,-1,0,0,0
424276292,0,0, ,,0,-1,0,0,0
425292138,0,0, ,,0,-1,0,0,0
429007451,0,0, ,,1942,10,0,0,0
430331846,0,0, ,,0,0,0,0,0
430473821,0,0, ,,0,-1,0,0,0
430667041,0,0,yearly volume,,1941,1,1941,12,0
431117617,0,0, ,,0,0,0,0,0
431175306,0,0, ,,0,0,0,-1,0
431616921,0,0, ,,0,-1,0,0,0
434143792,0,0, ,,1999,0,0,0,0
435431508,0,0, ,,,,,,0
435462746,0,0, ,Winter,0,-1,0,0,0
435695814,0,0, ,,0,-1,0,0,0
435977672,0,0, ,,0,0,0,0,0
436239729,0,0, ,,0,0,0,0,0
437995041,0,0, ,,,,,,0
439536405,0,0, ,,0,0,0,0,0
439585341,0,0, ,,0,0,0,0,0
439891165,0,0, March/June,,,,,,0
442068986,0,0, ,,,,,,0
443349587,0,0,Jan/Feb,,,,,,0
444052967,0,0, ,Spring/Summer,,,,,0
444314655,0,0, ,,0,0,0,0,0
446904156,0,0, ,,,,,,0
447304250,0,0, ,,0,0,0,0,0
448903165,0,0, ,,0,0,0,0,0
449599216,0,0, ,,,,,,0
449622087,0,0, ,Spring,,,,,0
449783970,0,0,The Irish Press,,0,0,0,0,0
452232213,0,0, ,Summer,0,0,0,0,0
453618770,0,0, ,,0,0,0,0,0
453987246,0,0, ,,,,,,0
454547041,0,0,Published in The Irish Press,,0,0,0,0,0
454921936,0,0, ,,1991,,1992,0,0
455536297,0,0, ,,,,,,0
456322200,0,0, ,,0,0,0,0,0
456824442,0,0, ,,0,0,0,-1,0
458093785,0,0, ,Autumn,1907,0,1907,0,0
459537064,0,0, ,,0,0,0,-1,0
459655400,0,0, ,,0,0,0,0,0
460870814,0,0, ,,0,0,0,-1,0
461160478,0,0, ,,,,,,0
461939482,0,0, ,,,,,,0
462112949,0,0, ,,0,-1,0,0,0
463519542,0,0, ,Spring/Summer,0,0,0,0,0
463670496,0,0, ,,,,,,0
467065006,0,0,Published in The Irish Press,,0,0,0,0,0
467759288,0,0, ,,,,,,0
468195880,0,0, ,,0,0,0,0,0
468362423,0,0, ,,,,,,0
470375748,0,0, ,,,,,,0
470393615,0,0, ,,1971,1,0,12,0
471142719,0,0, ,,,,,,0
471270740,0,0, ,,,,,,0
471856677,0,0, ,,0,-1,0,0,0
472190961,0,0, ,,0,0,0,-1,0
473575814,0,0, No year or season given [c. 1999],,0,0,0,0,0
474771111,0,0, ,,0,0,0,0,0
475234540,0,0, ,,0,0,0,0,0
476401870,0,0, ,,0,0,0,0,0
476715805,0,0, ,,,,,,0
477092962,0,0, ,,,,,,0
477198417,0,0, ,,,,,,0
478861749,0,0, ,,0,-1,0,0,0
479739358,0,0, ,,0,0,0,0,0
480855147,0,0, ,,0,-1,0,0,0
481084916,0,0, ,,,,,,0
481275765,0,0, ,,0,0,0,0,0
481775419,0,0, ,,0,0,0,0,0
482281660,0,0, ,,0,0,0,0,0
482743334,0,0, ,,0,0,0,0,0
483443045,0,0, ,,0,0,0,0,0
483823257,0,0, ,,0,0,0,0,0
484581750,0,0, ,,1981,1,0,12,0
484796669,0,0, ,,0,0,0,-1,0
485304874,0,0, ,,0,0,0,0,0
485619035,0,0, ,,0,0,0,0,0
488819445,0,0, ,,2000,0,0,0,0
489503148,0,0, ,,0,0,0,0,0
489892129,0,0, ,,,,,,0
490290650,0,0, ,,,,,,0
492257705,0,0, ,,1933,0,0,0,0
493503038,0,0, ,,0,0,0,0,0
493844764,0,0, ,,0,0,0,0,0
495566993,0,0, ,,0,0,0,0,0
495878035,0,0, ,,,,,,0
497863343,0,0, ,,,,,,0
498615257,0,0, ,,0,0,0,0,0
499011557,0,0,Published in The Irish Press,,0,0,0,0,0
500219264,0,0, ,,0,0,0,0,0
500296855,0,0, ,,1939,0,0,0,0
503833276,0,0, ,,2005,0,0,0,0
505237216,0,0, ,,0,0,0,-1,0
505593348,0,0, ,Summer,,,,,0
508045424,0,0, ,,0,0,0,0,0
508282721,0,0, ,,0,-1,0,0,0
510428638,0,0, ,,,,,,0
510766155,0,0,Published in The Irish Press.,,0,0,0,0,0
511477938,0,0, ,,0,-1,0,0,0
512399697,0,0, ,,0,0,0,0,0
512862430,0,0, ,,0,-1,0,0,0
513241702,0,0, ,,0,0,0,0,0
515251912,0,0, ,,0,0,0,0,0
516063170,0,0, ,,0,0,0,0,0
516256465,0,0, ,,0,0,0,0,0
518655380,0,0,Oct-Dec,,,,,,0
518824437,0,0, ,,0,0,0,0,0
519135133,0,0, ,,0,-1,0,0,0
519289307,0,0, ,,0,0,0,0,0
522635292,0,0, ,,0,-1,0,0,0
522830469,0,0, ,,0,0,0,-1,0
522977854,0,0, Fifth Year of Publication.,,,,,,0
523341023,0,0, ,Summer,0,0,0,0,0
524236557,0,0, ,,0,0,0,0,0
524416567,0,0, ,,,,,,0
524779865,0,0, ,,0,0,0,0,0
525028535,0,0, ,,0,0,0,0,0
525942454,0,0, ,,0,0,0,0,0
526572779,0,0, ,Autumn,,,,,0
528568602,0,0,Published in The Irish Press.,,0,0,0,0,0
529641887,0,0, ,,0,0,0,0,0
529920509,0,0, ,,0,0,0,0,0
530892516,0,0, ,,1981,1,0,12,0
532141138,0,0, ,,0,-1,0,0,0
532332831,0,0,March/April/May,,,,,,0
532859993,0,0, ,,,,,,0
533508439,0,0, ,,2002,0,2003,0,0
533598717,0,0, ,,0,-1,0,0,0
535052009,0,0, ,,0,0,0,0,0
535200407,0,0, ,,,,,,0
535482293,0,0,March-June,,,,,,0
535492594,0,0, ,,0,0,0,0,0
539867600,0,0, ,,,,,,0
540075644,0,0, ,,0,0,0,0,0
540476918,0,0, ,,0,0,0,0,0
541454800,0,0, ,,0,-1,0,0,0
541969015,0,0, ,,0,0,0,0,0
542287925,0,0, ,,,,,,0
542967264,0,0, ,Spring/Summer,0,0,0,0,0
543654268,0,0, ,,0,0,0,-1,0
543722921,0,0, ,Winter,0,0,0,0,0
544000878,0,0, ,,,,,,0
545021659,0,0, ,,0,-1,0,0,0
545431728,0,0,1945/47,,,,,,0
546345512,0,0, ,,,,,,0
548301075,0,0, ,,,,,,0
551093346,0,0, ,,,,,,0
551145323,0,0, ,,0,0,0,-1,0
551412521,0,0, ,,1965,1,0,12,0
552624117,0,0,Published in The Irish Press,,0,0,0,0,0
552927936,0,0, ,,0,0,0,-1,0
553184704,0,0, ,,1928,0,0,0,0
554477220,0,0, ,,0,0,0,-1,0
554530652,0,0, ,,0,0,0,-1,0
555217372,0,0, ,,0,0,0,0,0
556856795,0,0,1992/93,Winter,,,,,0
558408986,0,0, ,,,,,,0
558929224,0,0, ,,0,-1,0,0,0
559098579,0,0, ,,2001,0,0,0,0
559656105,0,0, ,,0,-1,0,0,0
561393110,0,0, ,,0,0,0,-1,0
563644598,0,0, ,,,,,,0
564117369,0,0, ,,0,0,0,0,0
564772982,0,0, ,,0,-1,0,0,0
566508881,0,0, ,,,,,,0
566914108,0,0, ,,1983,0,1984,0,0
567349523,0,0,Includes 'Special Feature: Contemporary Welsh Poetry'.,Autumn,,,,,0
567538113,0,0, ,,0,0,0,0,0
567564582,0,0, ,,0,0,0,0,0
568301921,0,0, ,,0,0,0,-1,0
568893598,0,0, ,,0,0,0,0,0
570139927,0,0, ,Winter,2001,0,2002,0,0
570507589,0,0, ,,0,-1,0,0,0
572597291,0,0, ,,0,0,0,-1,0
575724921,0,0, ,,0,0,0,0,0
575989121,0,0, ,,0,0,0,-1,0
577281093,0,0,Published in The Irish Press,,0,0,0,0,0
579028304,0,0, ,,0,0,0,0,0
580560551,0,0,No year given; c.2003.,,0,0,0,0,0
580667784,0,0,Published in The Irish Press,,0,0,0,0,0
581678794,0,0, ,,0,0,0,-1,0
581906996,0,0, ,Summer,0,-1,0,0,0
581984219,0,0, ,Winter,0,-1,0,0,0
582322361,0,0, ,,0,-1,0,0,0
582543069,0,0, ,,0,0,0,0,0
584471946,0,0, ,,0,0,0,0,0
586417785,0,0, ,,0,0,0,-1,0
588839644,0,0,Published in The Irish Press,,0,0,0,0,0
588897870,0,0, ,,1979,1,0,12,0
589558086,0,0, ,,,,,,0
589604303,0,0, ,,0,0,0,0,0
589668459,0,0, ,,0,0,0,0,0
590103956,0,0,Published in The Irish Press.,,0,0,0,0,0
590287660,0,0, Published in The Irish Press,,0,0,0,0,
591236598,0,0,Published in The Irish Press,,0,0,0,0,0
591728444,0,0, ,,0,0,0,0,0
591997777,0,0, ,,,,,,0
592238461,0,0, ,,0,0,0,-1,0
592714117,0,0, ,,0,-1,0,0,0
593150043,0,0, ,Autumn,0,-1,0,0,0
593372404,0,0,Published in The Irish Press,,0,0,0,0,0
593736148,0,0, ,Spring/Summer,,,,,0
594803034,0,0, ,,0,0,0,-1,0
595106820,0,0,The Irish Press,,0,0,0,0,0
595298715,0,0, ,,0,0,0,0,0
595336870,0,0, ,,0,10,0,11,0
596461067,0,0, ,,0,0,0,0,0
596783583,0,0, ,,,,,,0
597627559,0,0, ,,,,,,0
598937762,0,0, ,,0,0,0,0,0
599798343,0,0, ,,0,-1,0,0,0
600807622,0,0, ,,0,0,0,0,0
601569224,0,0, ,,0,0,0,0,0
601626825,0,0, ,Summer,0,0,0,0,0
601898116,0,0, ,,0,0,0,0,0
603435057,0,0, ,,0,-1,0,0,0
603465613,0,0,Published in The Irish Press,,0,0,0,0,0
603634718,0,0,yearly volume,,1918,1,1918,12,0
604086416,0,0, ,,0,0,0,0,0
