DB_id,title,lastname_keyname,alternative_spelling,firstname,firstname_alternative_spelling,middle_names,primary_researcher,male_female,type_of_name,is_alternative_name_of,is_master_name,dob_is_fl,dob_is_circa,birth_year,birth_month,birth_day_of_month,born_settlement,born_county,born_country,dod_is_fl,dod_is_circa,died_year,died_month,died_day_of_month,died_settlement,died_county,died_country,associated_places,education,last_edited,notes,sources,completed
234498782,,Hegarty-Lovett,,Judy,,,,female,,0,0,1,0,2005,0,0,,,,0,0,0,0,0,,,,Dublin,,2007-10-22 00:00:00,Playwright and director,,0
234887956,,McLaughlin,,Roisin,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-14 00:00:00,Dublin Institute for Advanced Studies,Ériu 2005,0
235912790,,Goff,,Dinah,,,JM,female,,,0,1,0,1784,0,0,Foulkesmills,Wexford,Ireland,0,0,0,0,0,,,,,,2005-08-19 00:00:00,,Field Day,0
237652594,,Hogan,,Stella,,Fitzthomas,,female,,0,0,0,0,0,0,0,London,,England,0,0,0,0,0,,,,,tertiary,2005-06-16 00:00:00,,Brown 2,0
238011391,,Forester,,Ellen,,,,female,,0,0,0,0,1828,0,0,,,,0,0,1883,0,0,,,,,,2007-04-30 00:00:00,,Proud Are We Irish (1966),0
238312421,,O'Leary,,Olivia,,,,female,,,0,0,0,1949,0,0,,,,0,0,0,0,0,,,,,tertiary,2005-06-01 00:00:00,Journalist.,Field Day,0
238531861,,O'Loughlin,,Monica,,,,female,,0,0,0,0,1950,0,0,,Dublin,Ireland,0,0,0,0,0,,,,,tertiary,2007-04-13 00:00:00,,Womens Work anthologies,0
239067278,,Greene,,John,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-19 00:00:00,,,0
239337514,,Nic Thom,,Fionnuala,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-08-31 00:00:00,,,0
239902445,,Skinnider,,Margaret,,,,female,,0,0,0,0,1893,0,0,Glasgow,,Scotland,0,0,1971,0,0,,,,,,2005-07-06 00:00:00,,Irish name is Maighread Ni Scinneadora,0
239979896,,A.D.,,,,,,female,Pseudonymn,-294350254,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-03-23 00:00:00,Contributor to The Irish Monthly,,0
240409208,,Ní Ghóilín,,Rita,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-04-26 00:00:00,,,0
241722773,,Ní Mháille,,Filomena,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-16 00:00:00,,,0
241817928,,Macmillan,,Chrystal,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-08 00:00:00,,Irish Citizen,0
244106300,,Keane,,Raymond,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-10-22 00:00:00,,,0
244476698,Mrs,Jacob,,H.,,H.,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Waterford,,2005-08-08 00:00:00,,Irish Citizen,0
244687228,,A Dublin Woman,,,,,,female,Pseudonym,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-11 00:00:00,,Irish Citizen,0
244949188,,Quinn,,Yvonne,,,,female,,0,0,1,0,1987,0,0,Sligo,,Ireland,0,0,0,0,0,,,,Dublin,,2007-10-24 00:00:00,Playwright,,0
245608460,,Mulchrone,,Kathleen,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-09-19 00:00:00,,,0
246075304,,Edgeworth,,Francis,Fanny,Anne,,female,,0,0,0,0,1769,0,0,Navan,,,0,0,1865,0,0,,,,"Navan, Edgeworthstown",,2008-07-18 00:00:00,"Nee Beaufort, daughter of Dr Daniel Augustus Beaufort, who collaborated with Richard Lovell Edgeworth. Married Richard Lovell Edgeworth in 1798.",Loeber and Loeber,0
246158563,,Byrne,,Alice,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,Poet,Irish Stateman,0
246334911,,Keegan,,Claire,,,,female,,0,0,0,0,1968,0,0,Clonegal,Wicklow,Ireland,0,0,0,0,0,,,,"Wicklow, Monaghan, Wales",tertiary,2007-08-05 00:00:00,Short-story writer,The Stinging Fly 8 (2000/01),0
246747080,,Garvey,,Rosemary,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-18 00:00:00,,Cathair na Mart 1993,0
246849775,,Delaney,,Shelagh,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-08-19 00:00:00,,KR,0
247502100,,King,,Mary,,,JM,female,Married,-1605521345,0,0,0,1827,4,27,Ballyline,Offaly (Kings),Ireland,0,0,1869,8,31,Birr Castle,Offaly (Kings),Ireland,,,2005-08-19 00:00:00,,Field Day; NDNB,0
248055551,,Springer,,Sabine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-12-15 00:00:00,not Irish,,0
249490734,,Newell,,Mary,,Margaret,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-01 00:00:00,"Hon Sec Council of Female Branch of the St Patrick's League of the Cross, Galway",An Claideam Soluis 1900,0
249834603,Mrs,Alexander,,,,,JM,female,Published under,1118665298,0,0,0,1825,0,0,,,,0,0,1902,0,0,,,,,,2005-08-19 00:00:00,Novelist,Brown,0
250920593,,Healey,,Linda,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,France,,2006-02-14 00:00:00,American poet and novelist.,,0
251380555,,Raftery,,Mary,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-09-19 00:00:00,,IFTN,0
251402659,,Barlow,,Madge,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,Novelist,Brown,0
251869453,,Tynan,,Katie,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2007-02-01 00:00:00,Published in The Irish Monthly,Irish Monthly,0
251923044,,Najlis,,Michele,,,,female,,0,0,0,0,1946,0,0,Granada,,Nicaragua,0,0,0,0,0,,,,,tertiary,2005-11-22 00:00:00,Poet. Director of Cultural Affairs at the Central American University of Managua.,Poetry Ireland Review 48 (1996),0
251931238,,Murphy,,Peter,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-09-29 00:00:00,,IFTN,0
252254480,,Nic Shiubhlaigh,,Maire,,,,female,,0,0,0,0,1883,5,8,Dublin,,Ireland,0,0,1958,9,8,,,,,,2005-07-06 00:00:00,,Women of Ireland,0
254456909,,Parnell,,Anna,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-17 00:00:00,Fiction writer,"Monica Cullinan, 'The Private Witness: A Selective Bibliography of Literary Writings by Irish Women 1960-1992', MA Thesis, WERRC, UCD, 1992.",0
254523529,,Little,,Catherine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2005-09-30 00:00:00,,IFTN,0
255146441,,Boyd,,Catherine,,,,female,Maiden,-959134232,0,0,0,1791,0,0,Belfast,,Ireland,0,0,1852,0,0,,,,,,2005-06-08 00:00:00,,KN,0
255711190,,O'Duffy,,Patrick,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-08-05 00:00:00,,,0
256426559,,MacSiacais,,Jake,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-10-24 00:00:00,,,0
256568712,,Valentine,,Jean,,,,female,,0,0,0,0,1934,0,0,Chicago,Illinois,USA,0,0,0,0,0,,,,Co. Sligo,,2005-11-18 00:00:00,Poet,Poetry Ireland Review 38 (1993),0
256667624,,Hayes-McCoy,,Felicity,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-03 00:00:00,,,0
256717288,,M.W.,,,,,,female,Pseudonymn,30177507,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-06-07 00:00:00,,AC,0
259259029,,Ní Mhaoldomhnaigh-Ó Drisceoil,,Áine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-12 00:00:00,,,0
259598973,,Devlin,,Anna,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-09-29 00:00:00,,IFTN,0
260355529,,Rowley,,Rosemary,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-30 00:00:00,Fiction/short story writer [same as Rosemarie Rowley?],"New Irish Writing, The Irish Press, 29 January 1977",0
261082032,,Maxwell,,Constantia,,,JM,female,,,0,0,0,1886,0,0,Dublin,Dublin,Ireland,0,0,1962,0,0,,,,,,2005-08-08 00:00:00,,Field Day,0
261153572,,Boyle,,Mary,,Louisa,JM,female,,,0,0,0,1810,11,0,,,,0,0,1890,4,7,London,,England,,,2005-08-19 00:00:00,,AC,0
261388915,,Alioth,,Gabrielle,,,,female,,0,0,0,0,0,0,0,,,Switzerland,0,0,0,0,0,,,,Co. Meath,,2006-03-22 00:00:00,Poet and novelist. Has worked for radio. Lives in Meath.,The Shop 6 (2001),0
262273490,,Scott,,George,,Gordon,,female,Pseudonymn,-1498229483,0,0,0,1802,0,0,,,,0,0,1882,0,0,,,,,,2007-09-10 00:00:00,,,0
262338993,,Strangman,,Sarah,,D.,,female,Maiden,-437549674,0,0,0,1806,0,0,,,,0,0,1891,0,0,,,,,,2007-11-06 00:00:00,,,0
262630017,,Moran,,Anne,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2006-01-13 00:00:00,"Dept of Spanish, UCD",Seanchas Ardmhacha,0
262851606,,Fee,,Kathleen,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,secondary,2007-04-03 00:00:00,Contributor to Womens Work anthologies,Womens Work anthologies,0
263618267,,Dearden,,Liz,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,"Hebden Bridge, West Yorkshire; York University.",tertiary,2006-02-07 00:00:00,Poet,Cyphers 31 (1989),0
264871467,,Gray,,Eileen,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-16 00:00:00,,,0
265338944,,M.M.D.,,,,,,female,Pseudonymn,-1387440062,0,0,0,1849,11,23,,,Ireland,0,0,0,0,0,,,,USA,tertiary,2005-06-06 00:00:00,,AC,0
265489168,,Logue,,Antonia,,,,female,,0,0,0,0,1972,0,0,Park,Derry (Londonderry),Ireland,0,0,0,0,0,,,,"Brussels, Dublin",tertiary,2007-06-27 00:00:00,,Bloosmbury.com,0
265767940,,Cullen,,Emily,,,,female,,0,0,0,0,0,0,0,,Tipperary,Ireland,0,0,0,0,0,,,,Galway,tertiary,2006-05-20 00:00:00,Poet. Doctoral student at NUI Galway.,Black Mountain Review 11 (2005),0
265793502,,Brady,,Margaret,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-17 00:00:00,,Old Kilkenny Review 1999,0
266065585,,Tyndall,,Deborah,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-09-08 00:00:00,,Irish Statesman,0
266587904,,McSweeney,,Siobhan,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-07 00:00:00,,Crane Bag 1983,0
266870916,,Ruether,,Rosemary,,Radford,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-01-20 00:00:00,Not Irish,,0
266881657,,Edge ,,Sarah,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Coleraine,,2005-12-01 00:00:00,"Lecturer in Media Studies, University of Ulster",Irish Journal of Feminist Studies,0
266923887,,Lavin,,Mary,,,,female,Published under,1119638505,0,0,0,1912,0,0,,,,0,0,0,0,0,,,,,,2005-11-28 00:00:00,,IUR,0
267260752,,Ulick Burke,,,,,,female,Pseudonymn,-250943253,0,0,0,1879,0,0,Bray,Wicklow,Ireland,0,0,1954,0,0,,,,,home,2007-12-19 00:00:00,,,0
267390725,,Ní Fhríl,,Úna,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-12 00:00:00,,,0
267427955,,Craig,,Patricia,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-06-24 00:00:00,,,0
267472492,,Curran,,Margaret,,,JM,female,,,0,0,0,1929,0,0,Belfast,,Ireland,0,0,0,0,0,,,,,,2005-08-19 00:00:00,,Field Day,0
268669100,,Marshall,,Ruth,,,,female,,0,0,0,0,1956,0,0,Glasgow,,Scotland,0,0,0,0,0,,,,Clare,,2007-04-26 00:00:00,,Womens Work anthologies,0
269730822,,Phoebe,,,,,,female,Pseudonymn,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,,Irish Citizen,0
269816786,,Suk,,Julie,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-10-24 00:00:00,,,0
270488278,,Corbet,,Mary,,,,female,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-06-06 00:00:00,Contributor to The Irish Monthly 1906.,AC,0
271712780,,Davison,,June,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-10-27 00:00:00,,ILS 10 Year Index,0
272846262,,Lenel,,,,,JM,female,Pseudonymn,1568342697,0,0,0,1831,10,23,Tipperary,Tipperary,Ireland,0,0,1889,10,15,Cork,Cork,Ireland,,,2005-08-08 00:00:00,"Contributor to The Irish People, The Gael, The Nation, Irishman, Irish Fireside and the Irish Monthly.",Field Day; NDNB; AC,0
273065725,,Carey-Zuñiga,,Alma,,,,female,,0,0,0,0,0,0,0,,,Mexico,0,0,0,0,0,,,,Wicklow,,2006-01-19 00:00:00,,Poetry Ireland Review,0
273108190,,Mahon,,Maureen,,,,female,Published under,0,0,1,0,1951,0,0,,,,0,0,0,0,0,,,,,unknown,2007-07-22 00:00:00,Short story writer,,0
273343070,,Nic Asgaill,,Mairéad,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-04-24 00:00:00,,,0
273478757,,Breathnach,,Bridget,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-11 00:00:00,,,0
273961193,,Rauschenbakh,,Boris,,V.,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-01-09 00:00:00,,,0
274270479,,Ní Bhroin,,Eithne,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-15 00:00:00,,,0
274519998,,Crommelin,,Maria (May),,Henrietta de la Cherois,JM,female,,0,0,0,0,1850,0,0,Carrowdore Castle,Down,Ireland,0,0,1930,0,0,,,England,London,,2005-08-19 00:00:00,Novelist,KN; Brown,0
274620154,,Ní Chionnaith,,Íte,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-10-06 00:00:00,,,0
274795822,,Ni'c-Seaghan,,Aine,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-08 00:00:00,,SVV,0
275576051,,Caulfield,,Sophia,,Frances Anne,,female,,0,0,0,0,0,0,0,,,,0,1,1900,0,0,,,,"Stewartstown, Co. Tyrone",,2008-07-16 00:00:00,,,0
276812353,,Cooper,,Molly,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-06-28 00:00:00,,,0
277045746,,Ní Mhíocháin,,Póilín,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-13 00:00:00,,,0
277518614,,Cook,,Eliza,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-04-30 00:00:00,Poet,Simple Lyrics and Story Poems (Book I),0
277943678,Mrs,Bennett,,,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Belfast,,2005-08-08 00:00:00,,Irish Citizen,0
278023233,,McPadden,,Susan,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-11 00:00:00,,Poetry Ireland Review,0
278413922,,Valton,,Anne,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-09-20 00:00:00,,IFTN,0
278641273,,Wright,,Nancy,,Means,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-05-18 00:00:00,,,0
278741315,,Mahon,,Catherine,,Hartland,,female,Maiden,1980148424,0,0,0,1815,6,24,Roscommon,Roscommon,Ireland,0,0,0,0,0,,,,,,2005-06-07 00:00:00,,AC,0
278981015,,Barrett,,Niamh,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-13 00:00:00,,,0
280592827,,Desmond,,Eileen,,,JM,female,,,0,0,0,1932,0,0,Old Head,Cork,Ireland,0,0,0,0,0,,,,Dublin,tertiary,2005-08-19 00:00:00,,Field Day,0
280673925,,McGinley,,Hannah,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,Poet,Women's Studies Review,0
280887306,,Williams,,A.,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-07-18 00:00:00,,,0
281183284,,Shackleton,,Lydia,,,,female,,0,0,0,0,1828,0,0,Ballytore,Kildare,Ireland,0,0,0,0,0,,,,,,2005-06-07 00:00:00,Quaker,AC,0
281261114,,Brown,,Sarah,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-07-19 00:00:00,,,0
281552136,,Leonard,,Cathy,Catherine,,,female,,0,0,0,0,0,0,0,,Tyrone,Ireland,0,0,0,0,0,,,,Dublin,,2007-04-13 00:00:00,"Poet. English teacher, working in adult education.","Cork Literary Review 4 (1997), Womens Work anthologies",0
281950567,,Dudley Edwards,,Ruth,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2006-01-12 00:00:00,,,0
282064152,,O'Shea,,J,,J,,female,Maiden,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-06-14 00:00:00,Novelist,Brown,0
282610336,,Culleton,,Brendan,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-09-29 00:00:00,,IFTN,0
282763081,Miss,Taylor,,,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-23 00:00:00,,Dublin Review 1857,0
282787826,,Rogers,,Charles,,D. D.,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-06-22 00:00:00,,,0
283042205,,ffrench-Mullen,,Madeleine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Brussels,,2005-06-13 00:00:00,Medical officer and hospital administrator.,NDNB,0
283105617,,Hartland,,Beth,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Durham,,2006-05-05 00:00:00,,,0
283246618,,Ní Bhriain,,Úna,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-12 00:00:00,,,0
284032376,,Hempton,,David,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-10-26 00:00:00,,,0
284043239,,Mulloy,,Sheila,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2006-05-18 00:00:00,,,0
284622855,,Buffini,,Fiona,,,,female,,0,0,1,0,2006,0,0,,,,0,0,0,0,0,,,,Dublin,,2007-10-21 00:00:00,Playwright,,0
284797860,,Dillon,,Pauline,,,,female,,0,0,0,0,0,0,0,Gorey,Wexford,Ireland,0,0,0,0,0,,,,Dublin,tertiary,2007-04-20 00:00:00,Poet,Womens Work anthologies,0
285085974,,Shaw,,Elizabeth,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-23 00:00:00,Children's writer,"Monica Cullinan, The Private Witness: A Selective Bibliography of Literary Writings by Irish Women 1960-1992. MA Thesis, WERRC, UCD, 1992.",0
287305427,,Healy,,Monica,,,,female,,,0,0,0,0,0,0,Dublin,Dublin,Ireland,0,0,1876,19,3,Dublin,Dublin,Ireland,,,2005-06-06 00:00:00,,AC,0
287421123,Sister,Coyne,,Consillio,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-18 00:00:00,,,0
287674975,,Child,,Lee,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-08-07 00:00:00,,,0
287841586,,MacDarby,,Anne,,,,female,Married,0,0,0,0,1959,0,0,,Laois,Ireland,0,0,0,0,0,,,,Kilkenny,,2006-05-05 00:00:00,Poet and short story writer. Member of Bennettsbridge Writers Group.,Poetry Ireland Review 38 (1993),0
288603752,,Hamilton,,Ann,,,,female,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-06-13 00:00:00,,AC; Brown,0
288651828,,Guinness,,Mary,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-30 00:00:00,,Irish Statesman,0
288864246,,Smith,,Vincent,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-10-22 00:00:00,,,0
290295481,,Twitty,,Anne,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-12-19 00:00:00,,,0
290901768,,Ó Dálaigh,,Godfraidh,,Fionn,,female,,0,0,0,0,1320,0,0,,,,0,0,1387,0,0,,,,,,2007-07-10 00:00:00,,,0
291143042,Mrs,Priestley McCracken,,,,,JM,female,Published under,1307558655,0,0,0,1865,0,0,,,,0,0,0,0,0,,,,,,2005-08-08 00:00:00,,Irish Citizen,0
291804056,,Johnston,,Maura,,,,female,,0,0,0,0,0,0,0,Moneymore,Derry (Londonderry),Ireland,0,0,0,0,0,,,,"Africa, Cookstown",,2005-09-29 00:00:00,"Poet, teacher.",Honest Ulsterman 1989,0
291940640,,Craig,,Patricia,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-06-12 00:00:00,,,0
291999916,Miss,McGlade,,,,,JM,female,Published under,-683892639,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-08 00:00:00,,Irish Citizen,0
292305468,,O'Connor,,Noreen,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-04 00:00:00,Philiosophy dept UCC,Crane Bag 1979,0
292552638,,Williams,,Penelope,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-09-12 00:00:00,Poet,Honest Ulsterman Nov Dec 1970,0
294322643,untitled,Dunne,,Caroline,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-10-08 00:00:00,Filmmaker (irish language),Irish Film Archive,0
294765893,,Orpen,,Adela,,E.,,female,,1333076918,0,0,0,1856,0,0,,,,0,0,1928,0,0,,,,,,2007-07-31 00:00:00,,,0
295173349,,Conyers,,Dorothea,,,JM,female,,0,0,0,0,1871,0,0,Fedamore,Limerick,Ireland,0,0,1949,0,0,,,,Limerick,secondary,2005-08-19 00:00:00,Novelist,Brown; Brown 2,0
296634593,,Reilly,,Anne-Marie,,,,female,,,0,0,0,1952,0,0,Strangford,Down,Ireland,0,0,0,0,0,,,,,tertiary,2005-06-01 00:00:00,,Field Day,0
297012089,,Brooks,,Laurie,,,,female,,0,0,1,0,1998,0,0,,,,0,0,0,0,0,,,,New York,,2007-10-21 00:00:00,Playwright,,0
297139479,,Feehily,,Stella,,,,female,,0,0,1,0,2003,0,0,,,,0,0,0,0,0,,,,Dublin,,2007-10-22 00:00:00,Playwright,,0
297619529,,Padua,,Melina,,Sydney,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Canada,tertiary,2005-10-14 00:00:00,,"IFB, Production Company website (barleyfilms.com)",0
298168883,Mrs,Hoare,,,,,,female,Pseudonymn,1710963770,0,0,1,1818,0,0,Cork,Cork,Ireland,0,0,1872,0,0,Monkstown,Cork,Ireland,,,2007-09-17 00:00:00,,Field Day,0
298728172,,Conroy,,Derval,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2007-07-20 00:00:00,,,0
298858733,,Rentoul,,Erminda,,,,female,Maiden,-1356415972,0,0,0,1860,0,0,Manor Cunningham,Donegal,Ireland,0,0,0,0,0,,,,,,2005-06-13 00:00:00,Novelist,KN; Brown,0
299650360,,Sweeney,,Moira,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-09-26 00:00:00,,IFTN,0
300154205,,O'Donnell,,Lucy,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-06-14 00:00:00,Novelist,Brown,0
300680718,,Stewart,,Mary,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-06-07 00:00:00,,AC,0
301227920,,Foster,,Barbara,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-04 00:00:00,,,0
301658613,,Gilsenan,,Peg,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-03-07 00:00:00,Contributor to The Irish Monthly 1936,,0
302288548,,Bridge ,,Anne,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-10 00:00:00,,,0
302530266,,O'Malley,,Ulla,,,,female,,0,0,0,0,1915,0,0,,,Finland,0,0,0,0,0,,,,Helsingfors; Connemara,,2005-10-21 00:00:00,"Born to Irish-Swedish parents, moved to Ireland in 1932",,0
303746847,,Meridith,,S.,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-15 00:00:00,,,0
304015752,,Hile,,Kevin,,S,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-05-11 00:00:00,,,0
304236166,,Golden,,Norah,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,"South Africa; Ballydehob, Co. Cork.",,2006-02-01 00:00:00,Art teacher and batik artist.,Cyphers 11 (1979),0
304270436,,Mac Fingal,,,,,,female,Pseudonymn,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,,SVV,0
304427344,,Walsh,,Catherine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-23 00:00:00,Poet,"Monica Cullinan, The Private Witness: A Selective Bibliography of Literary Writings by Irish Women 1960-1992. MA Thesis, WERRC, UCD, 1992",0
304510584,,Stewart,,Agnes,,M,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-06-14 00:00:00,Novelist,Brown,0
304761613,,Ní Fhlathartaigh,,Máire,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-10-05 00:00:00,,,0
305514120,,de Paor,,Louis,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,Poet,Women's Studies Review,0
306094362,,Laverty,,Maura,,,JM,female,Married,330139165,0,0,0,1907,5,15,Rathangan,Kildare,Ireland,0,0,1966,7,0,Dublin,Dublin,Ireland,,secondary,2005-08-08 00:00:00,,Field Day; NDNB,0
306416483,,Ní Mhaoláin,,Pádraicín,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-10-05 00:00:00,,,0
307114232,,Ateek,,Naim,,S.,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-01-20 00:00:00,Not Irish,,0
308078921,,Holmes,,Máire,,,,female,,-83090332,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-04-06 00:00:00,Poet; co-editor of The Salmon,The Salmon 23 (1990),0
